PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA3,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,class
-9.884511574,6.478984905,-10.32798536,1.664048798,2.817844594,5.820523613,-5.296721731,-6.791801442,3.204196905,2.733037277,1.844237471,-5.864811447,1.354608256,-1.827088666,-3.651481495,3.670648457,-0.926429984,-1.612882563,1.159544653,2.749257573,1.996299232,1.881662669,3.707012613,1.00954196,1.531051088,16
-0.978938847,13.43005392,-1.943632335,-5.439742604,-7.331254103,9.067405589,1.143746862,-5.721962007,3.847290628,-0.088785794,0.312940413,-0.390316695,-2.619655395,-0.938120165,0.601198385,2.406386393,-1.830377827,-0.719113841,0.509690377,3.060231838,-0.098966118,-0.391420877,2.605647112,0.627207383,1.565438859,17
-1.635785344,9.625307534,-2.346700599,-3.838409755,-6.538832195,7.850155685,0.274727162,-6.306965968,4.365422177,3.999058596,-0.784998174,0.447192844,-3.744798276,0.09362796,0.988589154,2.01285003,-1.365891313,0.215248319,2.332197303,4.173860539,-2.008319052,-2.98920689,2.336749886,1.195550683,0.210393493,17
20.77668504,13.45476474,-0.278390822,2.311522076,4.050164121,0.413760992,-0.269571068,3.24657729,3.460373479,0.334971998,4.025992982,-4.670385131,-0.364070303,0.192685025,-6.101343581,-1.172768653,-4.034329142,-1.406338192,-2.454960942,4.289007728,2.061276008,-1.068228345,0.628361008,1.772710651,1.365842108,18
22.22810879,12.96407136,-0.345788233,1.549500561,4.285662842,1.004806354,-1.034958717,0.960390038,1.103784803,-0.899631239,4.241291251,-2.388853979,-0.285140295,-0.312417914,-5.677204697,-0.541046442,-2.415447191,-1.358248445,-2.496101444,2.215517341,0.958648252,-0.550625811,1.950345969,2.428187363,0.655424505,18
14.97635859,-2.460736154,-2.048589662,2.293535933,3.644161076,9.025277357,-3.993655521,-1.785799226,-3.147451719,0.82614146,4.667161758,-2.922303525,3.175145765,-2.50825866,-3.955976557,-2.435186472,1.735559814,-1.322700918,1.969767602,-2.155382632,-1.726546455,3.756671431,-1.466907584,-6.325184145,-0.342202342,19
12.57581453,-2.150899061,-4.72516977,2.058602308,3.5841158,10.01538023,-2.558255181,-3.561659497,1.129980658,2.804738404,3.694136124,-4.984824304,3.373784461,-2.035536061,-4.515817489,-0.635361687,0.460475782,-0.546975044,-0.148363876,-2.201714507,1.385032653,3.468104153,0.403009295,-5.073793812,-0.035940734,19
-12.34515157,12.4918741,-6.357921741,4.492349389,-1.594341762,6.469432989,-2.501998347,-4.767053134,5.312331388,-2.781429095,3.174271407,-4.044581221,1.537037722,-3.607179378,-2.835247381,-0.117339216,1.298954944,0.138027243,0.879294068,4.601329227,-1.097842292,2.415296898,2.001482653,-0.249164119,3.265536308,20
-14.76952338,10.382436,-5.383733903,4.56697957,-3.437196077,6.65948882,-2.152885722,-5.906907919,1.727686626,0.116045025,0.927289092,-4.947626437,2.833208327,-4.209844789,-3.87679906,-0.925680732,1.391435686,1.667300875,-2.070433198,2.995736454,-0.663833416,2.320996821,-1.791808722,0.384042205,2.144249485,20
0.400707331,13.01197885,-5.521598639,-3.658652181,5.661239922,6.38662335,3.383271167,-9.434596684,1.630878904,3.084219269,-5.432250685,4.7293867,-2.486876111,0.569387119,1.062672245,0.785088942,-3.561529157,-0.282345545,-0.467854808,2.710715151,-2.155971326,-0.98598071,2.818996899,0.49750654,1.010413972,21
-0.492188353,13.22789026,-6.400924637,-5.717421671,1.607961206,6.333942254,4.709130058,-5.613659303,3.984961693,4.378553749,-3.053028521,-2.822099268,-3.10636094,0.980058861,0.575061757,0.015588272,-2.381598883,0.252137246,0.659747431,4.263358152,-1.310299103,-0.44651806,2.863186892,0.366578634,1.776475488,21
-8.854566787,7.84472279,-7.323690969,1.424517408,4.439875521,6.430528298,-8.311731355,-1.611890088,0.231214592,1.031405339,-1.405070783,-1.175404115,5.906633415,-1.229844608,-3.659391864,2.211696056,2.921775598,-0.124243329,0.195797949,1.057715528,2.490215864,2.330073799,3.213585287,-0.329048602,-0.001117008,22
-5.870784924,6.50953268,-3.208155283,1.086718454,9.229859414,5.073398356,-7.044822398,-5.276397649,0.055549343,3.624676289,-4.090163606,2.851715108,4.738379029,2.052900864,-2.182834276,3.719834623,2.253301832,2.207082605,0.78524173,0.065581914,-1.593599937,1.985481299,2.530105121,-1.143547668,-0.049898267,22
4.456032967,11.34781077,-0.445705425,0.48549857,1.762123053,5.553980033,-8.785177762,-4.862912507,-2.652748056,-0.650052779,3.527951603,1.480635963,1.647049095,-3.342863713,-3.088930085,-2.216047257,4.572336313,3.179013161,1.115018187,6.349043999,-3.887505872,-2.341464624,2.580105156,-0.46903754,-5.154505699,23
3.938373579,9.364725613,-0.859158625,-0.792212801,-0.828251526,3.992583868,-8.478667645,-3.470804865,-1.752513616,1.256304471,3.76640765,-2.059272736,1.574308829,-0.452503586,-2.737702572,-3.321980918,4.661979396,4.056309748,1.364575359,6.239218193,-4.278620193,-2.297786353,1.308962674,0.173988741,-4.554952396,23
9.188841358,-8.440514574,1.481347059,2.6849332,-0.200568787,2.812375343,-4.25608891,-4.017785104,0.91947312,4.52437433,-2.669611991,0.501663239,2.243105468,-1.960971641,0.439622596,-2.71295718,-3.354337296,0.489397457,0.947297323,-2.52446845,4.885100224,0.125133745,-0.667395598,1.412337615,0.164381715,24
13.3333416,-3.80147615,-1.460179515,0.778068036,4.028217356,7.416628383,-5.765171834,-2.193871087,1.559158212,2.387158118,2.89656277,-2.402427085,-1.257555847,-4.617053027,-1.289875857,-3.059624095,-2.547539732,2.321923974,4.875754539,-2.706326163,3.609987282,0.13664457,-0.294791302,-2.654309434,-0.69939965,24
14.20560915,13.75974615,-0.0258532,8.758093775,7.476870957,0.873929789,-5.35285846,-8.150506899,2.098489648,-2.385856408,2.763385668,-0.82102994,-0.185507766,0.519831825,-3.455530066,-0.291733387,0.849944887,-0.423894809,-0.833530737,-2.589354484,0.296000799,3.038760508,2.986645923,0.134192921,0.329555784,25
12.49926474,12.90680597,-1.359007228,11.35980928,9.568804009,1.24065678,-3.632082669,-10.70162727,2.755000354,-1.499598979,0.81369473,-0.435025847,0.330457564,0.60150148,-3.12026922,0.099689405,1.548955407,-1.302692443,-0.142663024,-3.284797334,1.664063786,2.752725134,3.163769874,-1.070226514,-1.380250636,25
-12.49687992,7.594857554,-2.165408825,6.129444488,1.40551884,6.956885808,-4.780208913,0.344414134,2.700418063,5.398686791,-3.205238535,-3.120357151,4.388606687,-0.628703755,-0.89276625,0.094474383,3.454106411,-0.845793687,-1.416349795,0.944064621,2.407806044,1.300892812,-4.09220624,2.466041343,-0.582931752,26
-11.83843644,7.722314945,-1.939289309,5.793893791,2.328506856,6.56104544,-4.509333251,-2.604145047,2.441103264,5.27915096,-0.687793177,-0.669756729,4.821577189,-0.842730945,-0.538340731,2.944248858,4.165378879,-1.703830116,1.765794588,-0.1060319,2.863242057,2.980283348,-3.092108419,1.881794485,-0.152243244,26
-2.023830787,-3.338336669,-1.348480776,2.184984276,-1.529054563,-6.299322974,-3.411668547,6.834698728,3.211940182,-7.589876394,1.71251266,2.952807364,-1.550234871,4.052483375,1.399040386,3.43847339,-1.298327464,0.348152891,2.444907423,2.794846531,-3.267481869,1.46887001,1.738940162,-2.247089422,-5.616780482,1
-1.794756633,-4.286757817,-4.810455684,0.867572441,-2.015669967,-5.310280653,-1.955206874,5.704349785,1.409526177,-5.762151827,2.441308217,1.703478782,-1.839861213,4.92414738,1.215921667,2.606139958,-1.314163751,-0.318472592,1.689839741,3.62335159,-5.07814095,1.326548668,1.531381118,0.005281634,-5.92122301,1
-8.726062469,-3.023952841,-7.163052159,6.104299362,1.415401746,2.779695693,2.121793864,4.365555262,-1.639018325,-14.32336214,5.532710536,4.140234721,3.752942309,9.80932612,10.62458908,0.668561106,-2.216837926,6.195052942,-2.316884879,3.966653584,1.084840585,-1.977764415,1.154454615,-0.771252413,-2.325460998,2
-9.884340833,-1.968956691,-5.806172944,8.813541586,3.120334943,3.128740963,1.440926437,4.307243987,-0.172705062,-10.32693073,7.809753246,3.695505434,-0.128718283,7.580300032,2.28070951,4.871324775,-0.147346577,0.394503673,-0.367445887,0.256596306,-0.228742614,-3.04197053,1.618049815,0.461166734,-3.529926326,2
-12.77474909,1.470287978,1.992654566,13.5604959,-2.205944749,-1.259880823,3.458271648,8.907563623,-0.671522965,-4.425053122,-2.607756766,0.381906935,2.515871203,5.404990254,2.416768918,1.090221216,-0.3387194,2.010261553,1.374411004,2.183018028,-0.495912754,-0.032679837,1.667430537,2.411868998,-2.337904815,3
-13.44072336,4.841533315,2.598947408,12.93606296,-3.017320546,0.275330481,3.724613544,6.981694126,0.319684255,-2.049912871,0.745010555,1.783950626,0.137378097,6.979341952,0.536016621,2.414254545,-1.155277597,1.332676013,2.273758078,0.201481553,-1.175734421,-0.125316147,3.367073178,2.852095398,-2.130969224,3
-12.54586487,-0.195724462,-8.821958575,9.54081571,0.46232345,0.159950776,4.695612608,5.06990819,-0.272285597,-9.471268496,3.08932523,-1.79514118,-1.863444425,4.496343634,1.02013949,3.339907703,-0.563818612,6.412867178,0.343623556,5.727885252,1.32072898,-1.099717457,1.364003443,-3.289748999,-2.421387059,4
-14.51306805,1.975275715,-5.202672,9.362485081,-0.650545226,-3.159864455,5.366146347,4.657386956,-0.614633323,-5.876115162,0.642490109,4.397342935,-1.477999123,1.78684089,-0.026722072,1.589323729,2.631477892,2.520681293,-1.229027727,4.87999922,1.427969846,0.067296071,1.020745701,-1.415666519,-2.104716432,4
-12.64015433,-1.342966468,-14.95811064,5.465558567,-0.112237664,-4.389761133,7.910829886,4.456756385,-1.104465899,-8.072878697,4.800992016,-2.802979394,-2.97812731,4.504388132,-0.351423611,1.757417616,1.072767867,2.756137539,2.87697471,6.570483171,-4.9408723,2.038743651,3.165722973,0.126757969,-2.838447126,5
-10.84577208,-0.424133533,-13.99483345,4.595578834,2.489762979,-0.261189649,8.302425156,3.34866669,-1.176738984,-7.247655733,9.368964294,-2.095126309,-1.089418509,4.648734927,2.190075347,-0.143691494,1.239896617,6.155743155,0.528689037,5.941362939,-3.018155973,0.772920203,3.112822249,-0.627953209,-1.000169497,5
12.23456849,-8.930656604,2.556953268,3.74520217,-5.76610948,1.34756262,5.303021776,1.107467378,3.035929972,-7.585067462,2.85610422,2.0115811,-2.491936715,4.783136329,-1.881318761,1.895573,1.775661396,3.741492469,-1.190881228,-0.449282158,3.649300484,-5.447575487,1.808904858,-2.657026961,-2.068302099,6
10.12691271,-3.154352015,-0.371233902,-0.743549082,-7.492836856,-1.245327065,3.44895305,4.561033292,1.832818336,-5.595053109,0.018398285,3.912836747,-3.533013897,0.820175859,-4.369337353,0.640556707,1.99042432,0.263346994,-0.756852654,-1.759375796,3.259693385,-0.826277915,2.350352252,0.758701041,-0.596696534,6
-13.59351157,-0.836924788,-3.847474594,3.993741944,-6.563508302,-4.181475984,4.001654681,2.281536831,2.021264176,-4.913873963,3.21864343,0.648350928,-7.317763567,-1.38207744,1.200134046,2.696817088,2.067680656,0.531178519,0.805810624,3.165801982,-1.667480712,0.243909794,0.278717438,1.72916537,0.64764722,7
-15.27621976,0.183524406,-6.028133445,6.638099771,-4.240854619,-3.334049703,7.542037694,0.17245653,0.287560136,-8.592013741,3.554889775,0.046696589,-4.763981541,0.55260755,1.161627285,3.594503491,1.257293909,2.763219571,1.283168733,4.130975574,-2.635738729,2.276419762,0.223556165,-0.994640013,-1.578686765,7
-0.232010138,-2.691800755,-4.49268572,2.047807556,3.706170557,-2.145303466,-1.608378904,7.003112305,2.119337436,-5.181931568,1.293190335,6.176784842,-4.461786719,2.009270332,5.721718895,1.070441571,-0.397032091,3.039511888,-4.047878407,1.447883634,-0.379547922,-2.654453404,3.62664275,0.298470095,-3.088303144,8
-5.574055409,-5.648060932,-6.770110577,3.435753626,-1.793643947,-4.337773649,2.852903161,4.987043331,2.636244525,-7.681168555,3.314393791,0.423614476,-5.796411307,4.603437948,3.244888747,0.525219716,-1.780476737,3.499780743,0.791348435,3.624367565,-0.059904142,-2.114906827,2.547547286,0.317174294,-4.027544946,8
12.0025358,-2.380334485,3.012719467,5.175366892,-2.366995462,-9.87945483,1.283709625,0.377359551,-9.863230574,-3.132053417,4.03808065,1.060871408,-5.186798577,4.203708595,-3.230088659,1.942250764,-3.486442035,3.876360092,-4.608954662,-0.309426783,-1.42455992,3.249302978,-2.615788442,1.860113269,1.524391645,9
9.619220279,-0.380773456,0.690907866,5.00953356,-1.9594684,-10.58828136,0.709048208,4.56654363,-5.275700849,-2.05287108,3.203472245,0.409708184,-6.459364199,6.484631353,-1.62567371,1.044651685,-4.941790764,5.82053848,-3.158480732,3.61434618,-5.551609892,4.953437376,-2.226172501,1.275078798,-0.576307306,9
-1.76479593,-2.643357923,4.182155494,2.951605521,-7.75814428,-3.048483122,1.499824605,-1.087046569,5.207444461,-8.337638861,2.842656795,-3.488400189,-3.982667352,3.275960891,2.711362364,2.596624026,1.218099508,3.676846476,0.012254669,-0.098536483,-1.659490626,1.08363913,-3.406991663,0.019941408,-2.351690135,10
-5.025297599,-2.329421294,1.803976239,2.229354369,-7.024797646,-3.35527069,-3.479108054,0.223045813,2.36318091,-2.033788756,2.253870044,-3.606218908,-5.056604319,2.913126217,2.498137982,2.997635167,0.95212146,1.052053774,1.147430827,-0.320103339,-2.892232215,0.956271432,-2.895434017,1.080031441,-2.261122883,10
-1.740311212,-1.257814393,4.055166248,4.507598448,-4.086914197,-4.987767946,-0.798021054,6.270323728,0.928735394,-1.403616869,4.623857358,3.66229769,-5.863002599,3.940408532,4.560702125,6.628448269,0.35571104,-0.405726901,3.054457879,1.117571084,-2.378042659,2.841546687,0.438746456,0.41908789,-4.455249562,11
-1.634859526,-0.694271603,1.38382275,1.821177469,-2.714391812,-3.877426426,1.761832872,0.743296103,2.000667472,-5.918821157,3.584028408,-0.687423027,-7.272322645,5.821852227,2.967571685,5.473923343,-0.938405559,0.652923303,4.153031425,0.213948903,-3.585105469,3.080073559,-1.136221062,1.925918894,-2.589655625,11
12.04201674,3.61237185,-1.633175933,0.358003744,-8.19212883,-3.328637695,1.898057209,3.047419183,-5.335588428,-5.931933837,-2.747387679,5.18803165,-4.439094628,2.629759143,-1.512313596,3.958856633,4.77849741,2.738663582,4.175539069,-2.975535537,1.533718769,-2.424702259,0.59918635,0.416176746,-2.732733618,12
12.07558425,-0.265159434,-3.036049454,2.589110078,-6.76128574,4.693609513,4.020628341,5.54455678,-0.967748381,-14.62628697,5.928066357,-0.542713983,3.919069353,9.074996428,10.46023402,2.537286146,-3.099090391,7.683181042,-0.080278565,-0.664529453,2.798979122,-4.11078998,1.156222662,1.213570112,-2.161761245,12
8.706324607,9.298115009,2.553879411,-0.371689361,-6.191846464,4.516680322,0.433157271,5.324865034,0.089905084,-4.584647751,11.20721822,0.272268258,0.832601484,3.456481121,1.600224706,1.342195546,4.198820241,1.262783715,1.035482163,1.928608568,0.392932543,1.355301906,-5.671697424,2.735841403,-3.163018802,13
4.551888692,5.346331919,-3.964762224,-2.951597806,-4.813638273,6.235930893,3.543986815,0.342660343,2.486065608,-8.57938714,5.489091549,-1.154316485,-0.238454078,8.129537739,4.324278818,-0.802897203,1.295635934,4.750271299,-3.377122953,1.585899384,-1.836322037,0.011430952,1.680036176,3.092818416,-2.769862509,13
2.617693366,6.292259095,-2.942058347,-7.13105189,-3.955334827,0.288628402,0.967962632,1.299811964,5.570248884,-0.522262621,2.154819792,-2.415211495,-4.701260727,2.316709134,-1.220393833,-0.514040548,2.19009717,1.702407257,-1.381840573,1.885666527,1.036142672,1.901367415,0.731469812,0.741631424,-0.103056451,14
3.250686612,5.108532921,-2.149844535,-3.19642482,0.087919503,3.400735139,3.843977428,0.847439884,4.418522938,-3.542017118,1.528403039,-0.884953893,0.077334943,7.192943759,1.370482043,-1.491977269,0.333891835,2.76873388,-0.249700515,2.123217,-0.870211203,4.353310911,1.878953843,5.387511912,-3.848687452,14
13.2207784,12.72418416,-2.851696806,8.527747874,-4.873564972,-2.565603277,0.384361922,5.250293371,-8.807684751,-6.756628989,1.438643568,1.475087418,-9.000457339,-0.535813715,-3.83852034,-1.11442156,0.996388858,4.843693023,-0.470541082,0.217171956,-2.949200173,-0.822459259,-1.380143226,-1.841574464,-1.870937123,15
14.03369456,18.49421321,-3.877288382,4.846030093,3.093748676,2.97594296,-1.873226263,2.253792241,-2.752504982,-8.1840592,4.725229716,0.985226828,-0.092884259,-0.609258044,-1.134915265,1.742300471,-3.803385298,1.021331871,-0.673671851,-0.484051745,-1.718261903,2.919758577,1.074621756,5.29587591,-3.782761362,15
-5.845453116,2.893938999,-0.262193836,9.496877703,-4.141698221,0.149976812,10.3886932,4.514932564,0.695858251,15.25976827,23.54655514,6.512153612,-2.322074781,-2.355605253,1.641282911,9.305850702,4.555060272,-2.875778329,5.829951979,-3.666438786,5.071990792,1.158704868,0.574260997,3.187794006,2.598772831,16
-10.58431306,-0.420856843,-6.614642132,8.286180938,2.04325899,0.834585325,3.397623431,2.057831187,-0.497533132,-7.206146671,9.694277934,5.048124676,0.877962884,8.317429865,4.850284869,4.170599308,-2.034263217,1.460799483,0.024960593,2.379827199,1.159443673,-0.175071348,-0.648153598,2.836518028,-0.861154109,16
-4.317357702,7.368795069,1.150119811,-0.569864858,-8.452973767,0.892058805,8.598853606,-1.733509898,1.306346513,-3.938554527,1.220552452,3.266505054,-3.675086848,4.331255609,3.566039237,3.204600173,-4.059389105,0.582456441,-1.627512533,0.747568972,-2.354422798,2.357656486,1.551665848,-1.59755181,-2.715473523,17
-5.254252306,9.187833885,1.816340594,-3.293861364,-9.903614032,1.931629086,8.111464191,0.141129014,-1.666896484,-0.877585779,1.944320108,4.27871182,-3.882498286,0.226951844,0.671950272,0.212454497,-0.304897716,1.514451486,-1.96111184,-0.986526386,-3.387978423,0.541685517,3.763493934,0.639251189,-1.408459792,17
17.31864124,6.897406431,-0.062739045,5.238429042,-4.066983546,-6.537057112,8.408590104,-0.473438202,-7.951396242,-6.972638468,4.74161677,0.149376558,-1.856031218,2.364960769,-2.283719946,-1.527414763,-3.596020681,-0.232142542,-3.53414325,2.474526187,-0.736223278,1.555804864,0.231342162,2.387133953,0.311491347,18
19.33514475,8.634689576,1.062585723,3.071907733,-2.702150439,-4.013055931,5.260916897,2.056510173,1.19148513,-4.769200249,3.805291432,1.821200886,-1.496619392,2.685297413,-2.990176496,-0.144325587,-3.176714291,0.367755667,-1.504181642,0.819264889,-0.338475773,2.338801625,-0.693292649,3.534511444,0.263039603,18
9.587219544,-17.52269861,-1.223438192,4.795323269,-3.862010842,7.911191897,7.536865946,0.894709928,1.562283019,-7.856044014,4.754952506,-1.450571622,0.01188897,6.965469636,2.423829101,-2.240447848,-4.980359848,-2.065862984,4.039791451,3.41532097,-1.118524662,-0.740193922,-1.127637938,-2.157408737,0.719539528,19
9.789002593,-15.71044308,-5.231986127,3.410676587,-1.199776983,10.38914999,9.717094264,5.620943326,1.721970429,-7.594535574,5.250143331,-2.999162018,0.246134866,4.024668068,4.994868084,-2.844008527,-1.261939469,0.496997157,1.068152064,1.889695717,-1.367825457,0.422918754,-1.133911644,0.192794666,3.191727287,19
-16.65700361,3.766662028,-2.412589061,10.21800769,-3.686793189,-1.843223636,6.059330309,3.210306412,-0.184159951,-1.216712435,4.638361906,3.22685531,-1.363974638,0.799222125,-0.177259272,2.323304023,1.056566075,0.163022488,3.082945118,0.940964653,-0.642432622,0.524844174,0.558873874,2.290481436,1.070323423,20
-13.74985958,3.859522448,-0.74492314,9.226305268,-3.194972888,-2.890798563,7.134644197,4.474994588,1.845308297,-3.115266278,4.75759858,4.421793472,-3.833838367,2.363743876,0.999966966,2.953227518,1.94936181,0.315062718,1.188989742,3.470011217,-0.571096426,2.526548722,-0.516336583,0.018948804,-0.533673014,20
