PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,class
-0.22184945,-0.255368425,-0.566680325,-0.293067649,-0.411610928,-0.174825739,-0.324065181,-0.007587284,6
-0.075932048,1.240558025,0.479730718,0.092041919,-0.61204897,-0.714468035,-2.154379291,0.980643657,7
-0.176745356,-0.242147588,-0.452544904,-0.283807276,-0.42829398,-0.202072317,-0.276598562,-0.256039268,8
0.588543498,-0.138021862,-0.662098656,-0.122045692,-0.33575499,-0.200571366,-0.398107653,0.037958074,9
-0.222604384,-0.407309692,-0.615287493,-0.430991454,-0.348061647,-0.142040556,-0.292648777,0.29084358,1
-0.249598791,-0.423423177,-0.584770558,-0.096843744,0.416200155,0.468067859,-0.20014147,0.570615063,2
-0.270519338,-0.246875985,-0.404245842,0.463098823,-0.197781305,0.97462318,0.239741894,-0.550000565,3
-0.445119652,-0.420300682,0.368700682,0.3365625,-0.316504399,1.525400693,2.956089987,-0.162178236,4
-0.474678206,-0.393733521,0.049785584,-0.263445342,-0.895986875,0.396073982,0.288611018,-2.347124756,5
-0.20071417,-0.299183106,-0.45791855,-0.313354303,-0.397891886,-0.149977282,-0.406243398,-0.145672503,6
-0.141668467,0.006663804,-0.409395064,-0.066934514,-0.372393567,-0.319691017,-0.584455076,0.176640876,7
0.073500277,-0.141133263,-0.556493863,-0.115207993,-0.345349855,-0.221335544,-0.384256115,-0.038973466,8
-0.318005321,0.161343257,8.008420946,0.775818304,-1.310168651,-1.059345242,-2.788767009,-0.382430821,9
-0.218688227,-0.40078965,-0.572930288,-0.430776657,-0.26955376,-0.103812505,-0.157889672,0.173961986,1
-0.181329289,-0.329790798,-0.403620991,-0.401088309,-0.020731492,-0.09464337,-0.007378537,0.62811824,2
-0.24692935,-0.227490239,-0.450143957,0.325227988,-0.078436764,0.747308933,0.070833782,-0.366279105,3
-0.187434066,-0.240238531,-0.476526359,-0.19926109,-0.22303842,0.045072735,0.020591991,-0.3223501,4
-0.491742729,-0.502245259,0.093089138,-0.237755259,-0.851574459,0.644870313,0.501035115,-2.223486631,5
-0.128537553,-0.160786465,-0.691884487,-0.163589341,-0.296060832,-0.256538354,-0.213500794,0.420041273,6
-0.334230834,-0.138011109,2.642014099,0.018193647,-0.424053974,-0.380528875,-0.918339869,0.134932871,7
-0.181515281,-0.405754318,-0.715946706,-0.462332843,-0.387965343,-0.363983727,-0.508823068,-0.122712159,8
-0.119053744,-0.115515774,-0.759542116,0.10514343,-0.146919789,-0.56717223,-0.381755059,0.020220665,9
-0.214175255,-0.394617683,-0.520949527,-0.403866012,-0.240220609,-0.06301715,-0.155195023,0.217095559,1
-0.304082571,-0.443558852,1.217423523,-0.855245005,0.483234574,-0.383825782,0.07038216,1.789021003,2
-0.216446807,-0.389507058,-0.377107886,-0.228818174,-0.212222524,0.320621776,0.533151288,-0.632718,3
-0.17332634,-0.231070464,-0.550028079,-0.009100901,-0.309469157,0.234589483,-0.066653489,-0.175110573,4
-0.340791136,-0.067033933,-0.003878184,-0.270864286,-0.62738694,-0.169763982,-0.140573844,-1.441042152,5
-0.107545021,-0.13032943,-0.693748364,-0.120838021,-0.358514807,-0.223956019,-0.34257609,0.054397091,6
-0.104966512,1.209799656,-0.147552566,0.108365805,-0.659256933,-0.763621615,-1.85796412,0.969801708,7
0.047020903,-0.172360748,-0.738704887,-0.204157831,-0.571686364,-0.513506842,-0.666820403,-0.359151948,8
-0.152342421,-0.149717518,-0.699688831,-0.086308573,-0.364455745,-0.329713395,-0.32717539,0.004335945,9
-0.280481568,-0.46363454,-0.498673906,-0.546523763,-0.234186771,-0.318100518,-0.231718134,1.061603198,1
-0.330885745,-0.571052262,0.054773425,-0.9709505,1.33657334,-0.000623196,0.767770666,3.195331465,2
-0.398876043,-0.270551008,-0.191924953,0.745111622,-0.180936748,1.591937824,1.03108945,-0.894233218,3
-0.31756639,0.251292209,0.050210923,-0.322045559,0.556425658,0.714425324,0.140127837,-1.411597625,4
-0.346505554,-0.375163813,-0.117310397,-0.413907479,-0.811324535,0.02054756,0.008875541,-1.853192718,5
-0.281668553,-0.432162832,-1.157361648,-0.490176054,-0.615638972,-0.504698483,-0.262772586,0.890744275,6
-0.149225964,-0.021613054,-0.197242063,-0.119206002,-0.467275667,-0.36757484,-0.878837106,0.422063135,7
0.058476768,-0.068834957,-0.611167974,-0.116362448,-0.367196714,-0.292743478,-0.390356407,0.010110799,8
-0.14720813,0.081512608,-0.813110785,0.158189963,0.000915939,-0.69012024,-0.37350419,0.174360567,9
-0.204903477,-0.372354709,-0.551727033,-0.441261142,-0.257356432,-0.164824646,-0.273630822,0.359525347,1
-0.269894876,-0.687322629,-0.204267821,-1.504147092,3.055493501,-0.05249205,-0.128776451,1.129255535,2
-0.296339819,-0.066433812,-0.407047998,0.475324844,-0.131876754,0.841011743,0.426669328,-0.49650751,3
-0.243497931,-0.146396933,-0.345733772,0.181082146,-0.254387194,0.468396317,-0.282596853,-0.331191747,4
-0.401264518,-0.131908378,2.423546407,-0.535431041,-0.119681454,-0.119959501,-0.434456861,-2.112434239,5
-0.154332892,-0.069437472,-0.673565734,-0.067344904,-0.408431511,-0.259339777,-0.337485383,-0.013985322,6
-0.266456747,0.082457138,0.740509548,-0.098825789,-0.653160953,-0.250651185,-0.869979853,-0.310352056,7
-0.171220444,-0.326195712,-0.521492475,-0.34820963,-0.337789072,-0.154310012,-0.278172693,-0.043969803,8
-0.240394425,-0.04532184,-0.36319027,-0.197757388,-0.370850697,-0.120579477,-0.142470233,-0.160107692,9
-0.274299133,-0.378968916,-0.500255699,-0.417740636,-0.436329364,-0.133916082,-0.162988747,0.572618615,1
-0.271394166,0.264025942,-0.869489007,3.390984022,2.117387057,-4.216907698,1.298419461,1.44628388,2
-0.293608216,-0.571206363,-0.079140734,-0.108363565,-0.239402718,0.923103676,2.036043642,-1.605634934,3
-0.142335442,-0.092181494,-0.561777488,0.282589545,-0.285506608,0.272444743,-0.409085912,-0.032653636,4
-0.670259968,-0.099644601,2.1619962,-0.551754395,-1.426819658,0.344430612,0.924410734,-4.565211307,5
-0.273735711,0.242652147,1.962078554,1.221971884,-0.613210857,-1.241777065,-0.451236253,-0.755167612,6
-0.122706057,-0.144779622,-0.66398461,-0.131785407,-0.354837297,-0.21413541,-0.390531451,0.040264803,7
0.065946582,-0.085706912,-0.638687664,-0.040200535,-0.491485834,-0.394247573,-0.46241843,-0.227848669,8
-0.205969362,-0.337031035,-0.500203007,-0.363821419,-0.388685884,-0.12166399,-0.36779805,-0.203464282,9
-0.306121816,-0.469659066,-0.688436573,-0.580348198,-0.386345362,-0.279605329,-0.452924543,0.82598464,1
-0.416249025,-0.482222663,0.00969677,-1.348525575,2.28850987,-0.227643495,1.165001566,5.36752351,2
-0.262821445,-0.404306236,-0.231543667,-0.152114558,-0.232843869,0.503387857,0.888970455,-0.924334672,3
-0.259594617,0.543097019,-0.072483022,0.373515208,-0.317531399,0.832650972,0.685435123,-0.896184911,4
-0.305329532,0.455921823,0.703208258,2.268544058,0.398500011,-1.919907908,0.324667244,-0.842732921,5
-0.190124829,-0.165869323,-0.668909349,-0.210328623,-0.345697602,-0.227894181,-0.07572546,0.3438743,6
-0.191649202,0.493329572,0.124482207,0.169777302,-0.581255411,-0.301381397,-1.129292326,0.510609114,7
-0.124262877,0.053141522,-0.573631214,-0.071882688,-0.361100757,-0.33662265,-0.385338258,0.003636273,8
-0.146904837,0.055967803,-0.659619566,-0.064197418,-0.24655371,-0.268562585,-0.30091892,0.143123042,9
-0.245071996,1.348447918,0.187053747,-0.634382175,-0.50290581,-0.076706986,-0.546519949,0.472606201,1
-0.216668915,-0.32997891,0.342463878,-0.333848745,0.094701806,-0.032431676,-0.003419171,0.354143364,2
-0.28111198,-0.254114626,0.250063123,-0.054467128,-0.29315229,0.408530275,0.721528986,-1.087986558,3
-0.13860143,0.380178344,-0.631361482,0.106034637,-0.242685704,0.370635358,0.132293025,-0.496854887,4
-0.291991791,-0.254178174,-0.199744442,-0.384220962,-0.588398971,-0.035146209,0.051656333,-1.363135051,5
-0.131581645,-0.160936233,-0.686777754,-0.168401258,-0.322938156,-0.25038326,-0.234091432,0.497901781,6
-0.19538325,0.008729682,-0.018177321,-0.135599307,-0.420386085,-0.225301941,-0.627778633,0.145663455,7
-0.169923618,-0.206293054,-0.730653095,-0.231551182,-0.618631192,-0.4962126,-0.529352346,-0.368005969,8
1.003959326,0.278518857,-0.695951014,-0.255615893,-0.406232967,-0.189320768,-0.37949427,-0.094920969,9
-0.286642817,-0.338818012,0.219406197,-0.324580651,-0.452461667,-0.095356022,-0.037132285,0.056590984,1
-0.169954304,-0.015366715,-0.732189333,0.261601201,0.077900312,-0.826763864,-0.129328291,0.162847193,2
-0.275443226,-0.450181552,-0.041271254,-0.148222244,-0.250755319,0.663431765,1.680234042,-1.469120295,3
-0.313691616,0.610332407,0.997392798,1.937548061,-0.248154684,-0.182518646,0.182322892,-1.165069095,4
-0.331081157,-0.370877513,-0.17221988,-0.556280127,-0.713256604,-0.037560901,-0.011076424,-1.864752259,5
-0.140325889,-0.213224844,-0.942431459,-0.259238864,-0.455877755,-0.357429079,-0.266619578,0.781294298,6
-0.155425033,-0.042240694,1.008599029,0.123209615,-0.5701377,-0.493005991,-1.193681848,0.225407223,7
0.079842779,-0.140399852,-0.506377725,-0.123398681,-0.408967049,-0.261554296,-0.429507517,-0.096526204,8
-0.187661043,-0.299940605,-0.374591449,-0.257501655,-0.322293985,-0.124714195,-0.317203419,-0.100243886,9
