LDA1,LDA2,LDA3,LDA4,LDA5,LDA6,LDA7,LDA8,class
3.034913838,0.358438157,-5.983431335,2.460560525,9.902034246,4.393623684,-1.376854509,-0.955799786,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
3.522874622,5.590586843,12.64346309,13.03177931,-1.326129198,2.761672801,-0.195624266,1.6847556,7
2.815573666,0.48885252,-2.75081948,1.520462466,-0.484179654,-7.382444079,-5.481145167,0.737112662,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-29.01747162,-0.152057052,0.278432147,-0.597261837,-0.099795919,0.329970163,0.00488019,0.137796386,1
5.962056914,-14.9700223,4.000858107,-2.284397816,0.228303766,0.254787158,-0.816208254,1.779386907,2
2.979640993,-1.917322477,-2.92703563,1.232852886,-1.476329763,-3.571096277,6.575909587,-6.934536098,3
3.545745733,2.650600512,-2.072033108,0.459201948,-2.039341019,-0.682371051,5.404442545,6.887175513,4
3.598518456,0.736600556,-6.399449424,3.128176672,9.287537136,4.644611455,-1.762363247,-0.639764326,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
3.388886115,4.618967795,9.586478253,9.406775496,-0.775997058,1.890212752,-0.026833487,0.249665608,7
3.498058628,0.667480122,-2.964842597,2.32387944,-0.587091365,-9.469866018,-7.517645612,1.470717682,8
4.065553099,1.73973428,-2.519324162,-2.165042355,-6.343408014,6.310048895,-3.910870038,-1.304171967,9
-32.63568754,-0.112016296,0.173887537,-0.997448051,-0.232858756,0.471542515,-0.105483397,-0.04007463,1
7.126148483,-15.35276002,4.421349243,-1.931579394,1.326587789,0.333139041,-0.454145734,1.075512473,2
2.580827449,-0.089077315,-1.724553092,1.008766043,-0.287264979,-3.49118417,3.927876682,-6.885607455,3
4.0899013,0.890394913,-4.539828929,-0.315565734,-3.120384205,-1.829838313,7.781195185,2.13130495,4
3.244199837,0.610598186,-6.483457426,2.955401343,9.787169301,4.510687782,-1.096073536,-0.040931048,5
5.006615837,9.133808672,9.210429074,-15.03382904,5.187852664,-0.725589037,-0.053221131,-0.478039672,6
3.244682023,4.442265266,9.47810286,9.731911676,-0.653239929,1.638405812,0.14049654,0.180236397,7
3.140630837,1.394490129,-2.012153416,0.641818086,-0.791985195,-5.589044752,-4.788420653,1.907489403,8
3.766615341,1.087539742,-3.179933813,-1.672260669,-5.69526724,3.953716276,-1.015773937,1.593316129,9
-29.01747162,-0.152057052,0.278432147,-0.597261837,-0.099795919,0.329970163,0.00488019,0.137796386,1
3.720755244,-12.45153153,3.216809026,-2.23113831,0.664386787,0.852971725,-1.247120092,-0.553670771,2
2.884061371,-0.511891643,-1.513767427,0.807482999,-0.630160336,-2.147547311,3.683238696,-3.708332252,3
3.732787297,2.209431675,-5.014370431,-0.440894722,-2.907437189,-1.762855084,7.781319196,10.94035334,4
2.735808773,0.152452698,-3.785866685,1.702043888,5.451905051,2.064435503,-0.747029027,-0.23118737,5
4.797534657,7.083811556,5.444619174,-9.640190895,2.39262453,-0.268017543,-0.228798398,0.534605537,6
3.368128229,3.538370603,7.439967659,9.825634149,-0.44315835,1.14474966,0.384917201,0.89553899,7
0.876382632,1.329024925,-2.275736078,1.2769482,-0.690359136,-8.325560798,-6.394811339,1.36004864,8
4.701152122,1.630313006,-4.235004856,-2.496557301,-8.557638576,6.871422362,-5.587612448,-0.87626811,9
-29.46532207,0.642625466,-1.005936019,-0.080895978,-0.574870439,-1.287565082,-0.598378151,2.601339161,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
2.787305759,0.641562082,-3.692950859,1.415389433,-1.800178616,-3.718141246,6.256849332,-6.681994265,3
4.01674296,2.699973024,-5.041802832,-0.783816127,-3.318685912,-0.627010891,8.813264989,8.226180747,4
3.136932213,0.555443445,-6.199834604,3.194636652,9.565141288,4.156712767,-0.904660881,-0.35294826,5
4.900555949,8.145156372,6.952897713,-12.98465113,5.06706953,-0.289851255,-0.545313973,-0.411933973,6
3.640151437,5.403668136,10.61158622,8.731234582,-0.319366237,2.087140614,0.492828089,-0.066331568,7
2.932747254,0.983159749,-2.13835942,1.266277675,-0.546982427,-6.579231479,-5.568623451,1.02204482,8
3.695540595,0.972116731,-3.520898266,-1.747310671,-5.812243655,4.204759781,-2.611445743,-0.68352311,9
